"Date","Open","High","Low","Close","Volume"
"11/29/2017","116.84","117.38","116.29","116.84","3,274,486"
"11/28/2017","116.26","116.83","115.3","116.77","3,600,399"
"11/27/2017","116","116.4","115.66","115.85","2,818,867"
"11/24/2017","115.65","116.3","115.425","115.9","1,183,004"
"11/22/2017","115.77","116","114.28","115.08","3,591,397"
"11/21/2017","114.99","116.33","114.97","116.05","3,176,176"
"11/20/2017","114.75","115.85","114.71","114.91","3,430,106"
"11/17/2017","114.73","115.14","114.53","114.68","2,646,314"
"11/16/2017","115.39","115.835","114.94","115.23","3,018,231"
"11/15/2017","115.65","115.93","114.31","115.1","3,858,011"
"11/14/2017","113.69","116.19","113.59","115.76","4,998,865"
"11/13/2017","112.69","114.19","112.64","114.04","3,190,698"
"11/10/2017","111.44","112.975","111.31","112.75","3,699,254"
"11/09/2017","111.35","112.44","111.02","111.48","2,856,778"
"11/08/2017","110.57","112.04","110.5","112","3,684,289"
"11/07/2017","109.15","110.58","109.15","110.47","3,882,043"
"11/06/2017","109.97","110","109.19","109.26","3,331,765"
"11/03/2017","110.14","110.65","110","110.22","1,725,611"
"11/02/2017","109.91","110.18","109.54","110.05","2,169,838"
"11/01/2017","109.76","110.68","109.61","110.13","2,809,004"
"10/31/2017","110.24","110.765","109.95","110.23","4,367,830"
"10/30/2017","110.36","110.37","109.36","109.65","2,206,111"
"10/27/2017","110.41","110.8475","109.93","110.6","3,343,204"
"10/26/2017","110.67","111.24","110.41","110.73","2,864,970"
"10/25/2017","110.43","110.529","109.18","110.07","3,836,912"
"10/24/2017","111.84","111.8658","110.28","110.75","3,319,622"
"10/23/2017","111.64","112.45","111.4","111.69","2,263,178"
"10/20/2017","113.01","113.02","111.38","111.61","3,694,726"
"10/19/2017","111.62","112.79","111.6","112.67","2,497,362"
"10/18/2017","111.95","112.44","111.78","111.95","2,590,285"
"10/17/2017","113.22","113.56","111.66","112.19","3,824,354"
"10/16/2017","112.93","113.63","112.69","113.57","2,675,935"
"10/13/2017","112.73","112.98","112.18","112.62","3,090,450"
"10/12/2017","111.51","112.51","111.38","112.45","3,360,704"
"10/11/2017","110.9","111.81","110.77","111.51","4,050,896"
"10/10/2017","110.28","110.86","110.28","110.78","3,031,809"
"10/09/2017","110.59","110.93","109.79","110.01","1,977,770"
"10/06/2017","110.17","110.67","109.92","110.4","3,240,141"
"10/05/2017","109.66","110.99","109.55","110.45","5,668,460"
"10/04/2017","106.94","110.16","106.19","109.34","9,057,624"
"10/03/2017","109.42","109.65","108.89","109.13","6,057,255"
"10/02/2017","109.91","110.52","108.96","109.12","8,287,380"
"09/29/2017","111.87","112.03","111.21","111.43","5,103,265"
"09/28/2017","111.37","112.73","111.19","111.64","11,579,470"
"09/27/2017","111.72","111.875","110.34","111.1","4,013,006"
"09/26/2017","112.23","112.3","111.73","111.81","2,952,581"
"09/25/2017","112.04","112.14","111.42","111.94","3,884,873"
"09/22/2017","112.56","112.87","111.81","111.85","3,641,857"
"09/21/2017","113.21","113.82","112.54","112.8","3,591,365"
"09/20/2017","114.34","114.65","112.735","113.58","4,059,494"
"09/19/2017","115.06","115.12","114.36","114.49","2,568,170"
"09/18/2017","115.17","115.23","114.68","114.99","2,441,253"
"09/15/2017","114.74","114.98","114.11","114.85","5,529,487"
"09/14/2017","114.44","114.55","113.7","114.19","3,456,869"
"09/13/2017","114.87","115.17","114","114.45","5,141,388"
"09/12/2017","115.69","115.95","114.86","115","3,000,022"
"09/11/2017","115.08","115.89","114.76","115.69","3,247,937"
"09/08/2017","116.4","116.48","114.57","115.04","4,817,706"
"09/07/2017","116.65","117.29","116.39","116.99","2,623,742"
"09/06/2017","116.17","116.47","115.64","116.35","2,543,156"
"09/05/2017","115.95","116.06","115.41","115.87","2,711,444"
"09/01/2017","115.38","116.0925","115.15","115.84","2,591,853"
"08/31/2017","115.24","115.84","114.93","115.73","4,709,428"
"08/30/2017","115.13","115.42","114.91","115.15","2,490,984"
"08/29/2017","115.55","116.1","115.51","115.84","2,348,238"
"08/28/2017","116.12","116.29","115.08","115.54","2,932,375"
"08/25/2017","116.74","116.9","115.8","115.85","3,443,098"
"08/24/2017","117.26","117.3","116.03","116.22","4,760,009"
"08/23/2017","117.9","118.12","117.23","117.29","2,617,188"
"08/22/2017","118.25","118.7","117.65","117.92","2,313,592"
"08/21/2017","117.8","118.46","117.545","118.26","2,119,494"
"08/18/2017","118.29","118.43","117.4","117.6","3,776,515"
"08/17/2017","119","119.39","118.25","118.39","2,994,998"
"08/16/2017","118.96","119.3645","118.82","119.1","2,373,919"
"08/15/2017","117.88","119.15","117.85","118.97","2,746,263"
"08/14/2017","117.36","118.18","117.014","117.84","3,188,781"
"08/11/2017","116.75","117.25","116.35","116.51","2,759,739"
"08/10/2017","116.35","116.84","116.08","116.38","2,167,902"
"08/09/2017","116.49","116.7","115.96","116.63","2,505,502"
"08/08/2017","116.8","116.95","116.37","116.71","2,398,528"
"08/07/2017","116.45","117.22","116.38","116.96","2,562,785"
"08/04/2017","116.32","116.49","115.865","116.37","2,920,429"
"08/03/2017","115.73","116.66","115.68","116.3","2,984,501"
"08/02/2017","115.73","115.979","115.14","115.61","2,619,119"
"08/01/2017","116.69","116.78","115.9","115.92","2,877,529"
"07/31/2017","116.53","116.86","116.18","116.61","3,098,647"
"07/28/2017","117.31","117.47","116.2","116.61","3,171,962"
"07/27/2017","117.33","118.06","116.62","117.34","2,891,175"
"07/26/2017","116.3","117.42","116.15","117.19","3,297,762"
"07/25/2017","116.63","116.78","116.14","116.45","3,074,077"
"07/24/2017","116.5","116.67","116.09","116.13","3,675,461"
"07/21/2017","115.78","116.67","115.38","116.63","3,474,099"
"07/20/2017","115.34","116.055","115.11","115.51","3,500,558"
"07/19/2017","115.01","115.35","114.63","115.34","2,530,207"
"07/18/2017","114.85","115.15","114.39","115.01","2,685,488"
"07/17/2017","114.94","115.16","114.8383","114.93","2,481,301"
"07/14/2017","114.26","115.115","114.25","114.93","2,927,955"
"07/13/2017","114.95","115.04","113.92","114.02","3,089,332"
"07/12/2017","114.49","114.98","114.28","114.77","3,885,179"
"07/11/2017","113.34","113.98","112.25","113.74","6,365,430"
"07/10/2017","115.92","116","114.2","114.27","5,768,560"
"07/07/2017","115.41","115.6599","114.83","115.51","3,845,257"
"07/06/2017","114.97","115.42","114.85","115.13","4,006,996"
"07/05/2017","115.5","115.55","114.88","115.3","4,022,763"
"07/03/2017","115.55","116","115.34","115.44","2,250,824"
"06/30/2017","115.53","116.1134","115.3","115.49","3,313,249"
"06/29/2017","116.07","116.2","114.8901","115.18","3,473,738"
"06/28/2017","116.52","116.87","116.2","116.38","3,110,484"
"06/27/2017","117.24","117.38","115.94","115.94","2,884,176"
"06/26/2017","117.42","117.83","117.06","117.12","2,704,461"
"06/23/2017","116.21","117.37","116.09","116.96","3,349,090"
"06/22/2017","117.33","117.41","116.05","116.15","3,071,163"
"06/21/2017","117.78","118.24","117.24","117.42","3,655,509"
"06/20/2017","117.29","118.1353","117.18","117.95","3,703,495"
"06/19/2017","117.02","117.29","116.23","117.29","2,431,985"
"06/16/2017","117.369","117.4","116.3","116.86","5,154,609"
"06/15/2017","117","117.48","116.51","117.21","3,372,649"
"06/14/2017","116.91","118.06","116.83","117.37","3,597,092"
"06/13/2017","115.47","116.59","115.47","116.32","2,760,749"
"06/12/2017","116.23","116.62","115.92","116.23","3,491,988"
"06/09/2017","115.66","116.13","115.36","115.94","3,193,515"
"06/08/2017","116.86","117.08","115.59","115.89","3,931,519"
"06/07/2017","117.17","117.57","116.82","117.05","3,681,102"
"06/06/2017","117.78","117.94","117.46","117.7","2,643,156"
"06/05/2017","117.39","117.97","117.05","117.88","2,969,490"
"06/02/2017","117.46","117.7","117.04","117.67","3,162,353"
"06/01/2017","116.8","117.26","116.06","117.23","4,403,199"
"05/31/2017","116.91","117.94","116.87","116.87","5,241,453"
"05/30/2017","117.74","118.12","117.5","118.01","3,227,366"
"05/26/2017","117.25","118.0045","117.2","117.91","3,097,920"
"05/25/2017","116.36","117.68","116.15","117.53","3,384,896"
"05/24/2017","115.31","116.33","115.12","116.06","2,860,892"
"05/23/2017","114.71","115.44","114.71","115.05","3,261,263"
"05/22/2017","113.69","115","113.69","114.7","3,323,940"
"05/19/2017","114.17","114.5","113.455","113.69","5,745,485"
"05/18/2017","113.78","114.28","113.288","114.03","3,436,734"
"05/17/2017","113.46","114.29","113.32","113.74","2,999,270"
"05/16/2017","114.06","114.66","113.59","113.79","2,443,755"
"05/15/2017","112.9","114","112.77","113.94","3,231,615"
"05/12/2017","112.93","113.3","112.72","112.91","2,383,496"
"05/11/2017","112.64","113.09","112.53","113.04","2,277,166"
"05/10/2017","112.7","112.87","112.48","112.84","2,160,107"
"05/09/2017","113.24","113.41","112.55","112.72","2,708,153"
"05/08/2017","113.2","113.43","112.78","113.22","3,097,181"
"05/05/2017","113.04","113.28","112.7375","113.22","3,045,764"
"05/04/2017","112.17","113","111.81","112.96","3,488,798"
"05/03/2017","112.39","112.71","111.7023","111.79","3,342,334"
"05/02/2017","112.75","112.89","112.07","112.29","3,063,140"
"05/01/2017","112.93","113.11","112.27","112.28","4,074,291"
"04/28/2017","112.34","113.43","112.1908","113.28","4,871,998"
"04/27/2017","113.1","113.44","112.51","112.64","4,095,989"
"04/26/2017","111.75","113.76","111.34","113.33","5,342,733"
"04/25/2017","114.21","114.57","114","114.16","3,641,771"
"04/24/2017","114.36","114.48","113.91","114.32","3,204,225"
"04/21/2017","113.55","113.8","113.27","113.43","3,885,159"
"04/20/2017","113.52","113.97","113.39","113.59","2,972,952"
"04/19/2017","114.42","114.49","113.48","113.62","3,038,165"
"04/18/2017","113.44","114.605","113.4047","114.28","4,574,200"
"04/17/2017","112.74","113.32","112.68","113.32","2,912,166"
"04/13/2017","113.25","113.38","112.65","112.68","3,242,845"
"04/12/2017","112.05","113.765","111.9","113.61","6,260,162"
"04/11/2017","111.71","112.08","111.35","111.73","3,031,291"
"04/10/2017","111.7","112.145","111.4101","112.02","2,873,245"
"04/07/2017","111.7","111.96","111.4409","111.61","2,795,789"
"04/06/2017","112.12","112.28","111.42","111.58","2,728,945"
"04/05/2017","112.04","112.59","111.69","111.94","2,989,185"
"04/04/2017","111.99","112.22","111.63","112.08","2,360,662"
"04/03/2017","111.95","112.36","111.4599","111.86","3,581,977"
"03/31/2017","112.31","112.47","111.83","111.86","3,744,387"
"03/30/2017","112.29","112.55","112","112.18","2,104,440"
"03/29/2017","112.06","112.535","111.97","112.43","2,683,674"
"03/28/2017","111.81","112.76","111.64","112.45","3,945,243"
"03/27/2017","111.87","112.29","111.57","111.83","3,514,553"
"03/24/2017","111.98","112.245","111.79","112.12","3,913,223"
"03/23/2017","111.95","112.33","111.67","111.78","3,202,234"
"03/22/2017","112.31","112.38","111.57","112.02","3,879,798"
"03/21/2017","111.54","112.31","111.47","111.77","5,586,243"
"03/20/2017","111.15","111.44","110.81","111.15","3,382,089"
"03/17/2017","111.479","111.52","110.93","111.39","6,439,876"
"03/16/2017","111.09","111.2","110.53","111.14","4,579,606"
"03/15/2017","109.56","111.23","109.5","111.11","4,971,766"
"03/14/2017","109.28","109.73","109.12","109.34","3,630,038"
"03/13/2017","109.32","109.7951","109.03","109.41","2,947,121"
"03/10/2017","109.58","109.71","109.28","109.59","3,488,693"
"03/09/2017","109.56","109.61","108.91","109.02","4,066,948"
"03/08/2017","109.17","109.33","108.47","109.3","5,239,185"
"03/07/2017","109.16","109.77","109","109.32","4,356,082"
"03/06/2017","109.8","110.19","109.43","109.63","4,490,912"
"03/03/2017","110.1","110.67","109.65","110.56","4,125,218"
"03/02/2017","109.81","110.32","109.43","110.11","3,878,274"
"03/01/2017","109.6","110.32","109.17","109.73","4,750,732"
"02/28/2017","109.05","110.6","109.05","110.38","4,684,645"
"02/27/2017","109.69","109.88","109.23","109.27","3,468,246"
"02/24/2017","109.5","109.92","109.33","109.83","3,988,914"
"02/23/2017","109.12","110","109.12","109.54","3,382,576"
"02/22/2017","109.37","109.78","109.165","109.41","3,814,953"
"02/21/2017","108.07","109.5","107.95","109.36","5,370,655"
"02/17/2017","107.29","108.3","107.21","108.15","5,498,430"
"02/16/2017","107.15","108.18","106.32","108.12","5,559,213"
"02/15/2017","105.35","107.25","104.77","106.73","7,615,249"
"02/14/2017","106.17","107","105.67","106.92","5,659,558"
"02/13/2017","106.5","106.69","105.88","106.52","3,463,954"
"02/10/2017","105.83","106.345","105.5868","106.1","2,475,319"
"02/09/2017","105.42","106.49","105.02","105.97","4,012,387"
"02/08/2017","105.5","106.23","105.25","105.69","3,407,013"
"02/07/2017","104.63","105.9","104.63","105.61","3,980,288"
"02/06/2017","105.1","105.24","104.53","104.57","4,315,209"
"02/03/2017","104.44","105.765","104.06","105.11","4,284,342"
"02/02/2017","103.76","104.39","103.29","104.03","3,213,732"
"02/01/2017","103.61","103.78","102.98","103.01","3,515,098"
"01/31/2017","103.21","104.17","103.21","103.78","3,843,690"
"01/30/2017","103.01","103.72","103","103.69","3,462,546"
"01/27/2017","104.38","104.41","103.43","103.48","4,248,218"
"01/26/2017","104.51","104.73","104.07","104.14","3,634,556"
"01/25/2017","104.71","105.19","104.54","104.61","3,566,025"
"01/24/2017","104","104.93","103.78","104.71","4,991,743"
"01/23/2017","102.9","104.22","102.83","104.01","4,559,795"
"01/20/2017","102.79","103.32","102.4401","103.24","4,737,271"
"01/19/2017","102.28","103","102.17","102.36","3,923,081"
"01/18/2017","102.4","103","102.32","102.74","4,340,384"
"01/17/2017","101.07","102.32","101.06","102.19","3,741,689"
"01/13/2017","101.88","102.11","101.22","101.55","3,478,529"
"01/12/2017","101.71","102.52","101.58","101.84","3,121,752"
"01/11/2017","101.84","102.36","101.41","101.81","4,650,237"
"01/10/2017","103.32","103.32","101.75","101.97","5,394,499"
"01/09/2017","104.16","104.255","103.25","103.46","5,599,392"
"01/06/2017","104.98","105.16","104.12","104.56","4,108,641"
"01/05/2017","104.52","105.12","104.1901","104.71","4,608,914"
"01/04/2017","105.11","105.63","104.79","104.85","3,005,708"
"01/03/2017","104.94","105.09","104.21","104.65","3,741,202"
"12/30/2016","104.71","105.15","104.33","104.63","3,483,809"
"12/29/2016","104.5","105.1","104.48","104.99","2,438,061"
"12/28/2016","104.87","105.1","104.52","104.62","1,817,572"
"12/27/2016","105.09","105.32","104.99","105.13","1,481,399"
"12/23/2016","104.97","105.25","104.63","105.09","1,769,297"
"12/22/2016","104.55","105.45","104.251","105.35","2,605,065"
"12/21/2016","104.82","105.69","104.69","104.7","3,242,661"
"12/20/2016","104.89","105.04","104.37","104.9","4,903,440"
"12/19/2016","105.46","105.87","105.13","105.41","3,680,629"
"12/16/2016","105.55","105.92","105.13","105.87","7,478,885"
"12/15/2016","104.23","105.57","104.23","105.3","4,178,857"
"12/14/2016","105.88","106.53","104.21","104.47","5,007,311"
"12/13/2016","104.81","106.01","104.68","105.63","4,335,831"
"12/12/2016","103.82","104.87","103.67","104.72","4,847,075"
"12/09/2016","102.23","104.045","102.04","103.57","5,006,513"
"12/08/2016","102.14","102.61","102","102.15","3,993,917"
"12/07/2016","101.16","102.93","101.16","102.81","4,869,480"
"12/06/2016","101.08","101.61","100.805","101.55","4,824,923"
"12/05/2016","100.62","100.91","100.12","100.71","3,953,326"
"12/02/2016","99.4","100.64","99.4","100.6","4,544,624"
"12/01/2016","99.89","100.05","98.5","99.03","7,118,185"
"11/30/2016","101.51","101.92","100.1","100.1","8,123,156"
"11/29/2016","102.79","103.05","102.3","102.54","3,868,987"
"11/28/2016","102.27","103.25","101.9","102.79","5,530,649"
"11/25/2016","102","102.9099","101.74","102.17","3,644,945"
"11/23/2016","102.52","102.89","101.46","101.53","4,676,126"
"11/22/2016","102.53","103","102.44","102.89","4,536,707"
"11/21/2016","101.48","102.32","101.48","102.26","3,870,643"
"11/18/2016","101.4","101.8","101.175","101.31","4,905,836"
"11/17/2016","101.81","101.93","101.175","101.62","4,181,373"
"11/16/2016","102.36","102.9","101.47","101.71","3,952,491"
"11/15/2016","101.4","102.05","100.82","101.85","5,651,448"
"11/14/2016","102.86","103.34","100.45","101.39","7,226,400"
"11/11/2016","103","103.77","102.57","103.19","5,882,913"
"11/10/2016","106.89","106.89","102.4","103.25","9,077,355"
"11/09/2016","106.45","107.35","105","107.25","6,486,925"
"11/08/2016","106.97","108.93","106.97","108.72","4,669,889"
"11/07/2016","106.66","107.2","106.38","106.96","5,459,790"
"11/04/2016","106.56","106.97","105.81","105.81","2,884,966"
"11/03/2016","107.07","107.14","106.52","106.63","3,441,545"
"11/02/2016","106.68","107.44","106.61","106.71","3,665,405"
"11/01/2016","107.14","107.3","106.12","106.71","4,273,462"
"10/31/2016","107.03","107.4299","106.92","107.2","3,135,705"
"10/28/2016","106.9","107.53","106.52","107.07","3,367,332"
"10/27/2016","107.28","107.54","106.3","106.63","4,202,952"
"10/26/2016","107.49","107.95","106.95","107.07","3,435,247"
"10/25/2016","107.39","107.63","106.81","107.23","3,753,315"
"10/24/2016","106.12","107.9","106.12","107.31","5,125,377"
"10/21/2016","106.01","106.01","105.27","105.62","3,606,663"
"10/20/2016","106.11","106.32","105.58","105.87","3,725,992"
"10/19/2016","106.81","107.01","106.08","106.26","4,323,336"
"10/18/2016","107.45","108.18","106.94","106.95","3,846,070"
"10/17/2016","106.83","107.07","106.56","106.85","4,101,510"
"10/14/2016","106.07","107.06","105.78","106.83","4,788,606"
"10/13/2016","105.85","106.17","105.29","105.92","3,579,435"
"10/12/2016","105.87","106.16","105.495","106.08","3,416,352"
"10/11/2016","106.12","106.21","105","105.57","3,805,045"
"10/10/2016","106.45","106.62","105.82","106.22","3,108,961"
"10/07/2016","106.76","106.92","105.65","105.99","4,387,364"
"10/06/2016","105.73","106.53","105.46","106.4","4,880,504"
"10/05/2016","107.24","107.49","105.69","106.01","6,268,868"
"10/04/2016","108.31","108.37","106.58","107.1","5,824,198"
